msisdn,category,applicationtype,age,gender,arpu,income,device,download,num_downloads,purchase_value
5320052808,Video,Playstore,58,0,0,25657,2,0,0,0
5320048504,Sports,Playstore,67,1,90909.09091,34891,4,0,0,0
5320006680,e-Book,Playstore,41,1,0,46173,4,0,0,0
699949603,Music,Playstore,28,0,0,69439,2,1,48871,0
699940467,Education,Playstore,28,1,0,20404,4,1,79599,1754
699889107,Music,Playstore,59,1,0,16112,3,0,0,0
699812723,Education,Playstore,52,0,0,95081,3,0,0,0
699628995,Video,Playstore,77,0,145422.7273,93527,4,0,0,0
699624531,Games,Playstore,78,0,0,14487,3,0,0,0
699611219,e-Book,Playstore,53,0,0,51647,3,1,35452,7899
699510419,Sports,Playstore,43,1,0,73257,2,1,91326,0
699460419,ecommerce,Playstore,76,1,2724.545455,85059,4,1,26949,0
699362275,Video,Playstore,33,1,0,94836,4,0,0,0
699328275,Video,Playstore,47,1,0,15918,4,0,0,0
699315587,ecommerce,Playstore,72,0,0,77407,3,0,0,0
699149331,Banking,Playstore,49,0,0,72850,4,0,0,0
699123123,Lifestyle,Playstore,53,1,0,94385,3,0,0,0
699113411,Lifestyle,Playstore,63,1,0,90031,4,1,13305,0
632974003,Music,Playstore,31,0,6896.363636,27863,3,1,43387,0
632964003,Education,Playstore,15,1,0,11447,4,0,0,0
632850259,Banking,Playstore,73,0,0,33609,3,1,40823,0
632754707,Banking,Playstore,15,1,0,46781,2,0,0,0
632739843,Communication,Playstore,17,0,0,88194,2,1,83897,2515
632715107,Communication,Playstore,19,1,0,55508,2,0,0,0
632518083,Travel,Playstore,36,0,0,74217,2,0,0,0
632503091,Communication,Playstore,71,0,0,21893,4,1,99368,8454
632485539,Others,Playstore,40,0,0,48393,3,1,18713,7071
632481619,Lifestyle,Playstore,49,0,0,76340,2,0,0,0
632457779,Banking,Playstore,25,0,NA,98632,3,1,59465,8524
632354611,ecommerce,Playstore,37,1,81750,92154,3,1,33035,8967
632338067,Banking,Playstore,16,1,0,85692,2,0,0,0
632274323,Sports,Playstore,47,0,0,35020,3,0,0,0
632273459,Lifestyle,Playstore,22,0,0,59271,4,0,0,0
632272787,Communication,Playstore,62,0,0,40571,4,1,98013,0
632243411,Others,Playstore,69,1,0,96099,2,0,0,0
632242819,Sports,Playstore,65,0,36363.63636,55811,2,1,94749,4632
632229635,Lifestyle,Playstore,75,0,0,50337,3,0,0,0
632219395,e-Book,Playstore,80,1,163636.3636,28493,3,1,19478,0
632204707,Others,Playstore,21,1,0,45162,3,0,0,0
632170083,Lifestyle,Playstore,57,1,0,19431,4,0,0,0
632096531,Travel,Playstore,42,1,0,79494,3,0,0,0
632034291,Travel,Playstore,56,1,7954.545455,69041,4,1,53269,0
632032659,News,Playstore,40,0,0,24471,3,0,0,0
631860323,Games,Playstore,15,1,0,87679,2,1,42810,0
631389043,Music,Playstore,41,1,NA,19607,3,0,0,0
630995651,Lifestyle,Playstore,53,0,54545.45455,35404,4,1,44606,8190
630991491,Lifestyle,Playstore,46,0,0,93425,4,1,24838,2311
630975843,e-Book,Playstore,34,0,90000,63639,4,0,0,0
630960979,Communication,Playstore,24,1,NA,80843,4,1,42662,0
630907603,Banking,Playstore,59,0,0,29291,4,1,53764,0
630889251,Banking,Playstore,49,0,31700,12948,4,1,10691,4212
630878691,Games,Playstore,78,1,0,67875,2,0,0,0
630840755,Banking,Playstore,50,1,NA,31479,2,0,0,0
630824003,Games,Playstore,78,1,0,98816,2,0,0,0
630809827,Banking,Playstore,54,1,0,29117,4,0,0,0
630807203,Music,Playstore,48,0,0,71390,2,1,86264,2415
630728579,Sports,Playstore,73,0,0,99581,3,1,72047,5960
630715283,Sports,Playstore,64,0,0,42180,4,0,0,0
630691811,Video,Playstore,50,1,0,79448,2,0,0,0
630536035,Banking,Playstore,24,1,0,88035,3,1,74605,6665
630459539,News,Playstore,77,1,0,27709,3,0,0,0
630458995,Video,Playstore,70,0,0,86590,2,1,20631,0
630352163,Communication,Playstore,54,1,0,51615,4,0,0,0
630225843,Banking,Playstore,75,0,56362.72727,98258,2,0,0,0
630123507,Music,Playstore,57,1,0,77794,4,1,60471,2567
630018531,Others,Playstore,25,0,0,50872,2,1,98857,0
629974547,Video,Playstore,51,0,0,77180,4,0,0,0
629963187,Others,Playstore,50,1,NA,41000,2,1,86084,9630
629950227,Travel,Playstore,25,0,0,99949,3,1,42135,2447
629934755,News,Playstore,69,0,0,64129,4,1,70479,0
629729459,Travel,Playstore,45,0,0,83476,4,1,11680,3391
629646915,Lifestyle,Playstore,47,1,0,54455,3,1,75916,0
629627571,News,Playstore,37,0,39597.27273,66947,2,1,32266,0
629577539,Sports,Playstore,26,1,0,87549,2,1,61531,9979
629561811,Education,Playstore,31,0,0,30807,3,0,0,0
629539235,Music,Playstore,52,0,0,57928,3,1,74208,5972
629505939,e-Book,Playstore,42,1,13564.54545,91748,2,1,95148,9584
629493715,Video,Playstore,69,1,0,19970,3,1,22376,3288
629480019,Communication,Playstore,25,0,0,26076,2,1,20229,0
629452387,Games,Playstore,51,1,0,74311,2,1,73125,0
629441299,e-Book,Playstore,48,1,0,25508,3,1,50220,5004
629380675,Video,Playstore,64,1,NA,36665,2,0,0,0
629377075,Others,Playstore,40,0,0,88208,3,1,58602,8740
629377059,Others,Playstore,21,1,0,34715,2,1,62861,0
629347955,ecommerce,Playstore,77,1,36363.63636,41976,2,0,0,0
629345363,News,Playstore,80,1,45309.09091,44121,2,1,58343,0
629339251,e-Book,Playstore,22,0,18118.18182,61802,4,0,0,0
629311075,Music,Playstore,62,0,0,35407,2,1,69741,0
629161731,Sports,Playstore,52,1,0,56047,4,0,0,0
629060147,News,Playstore,66,1,32721.81818,21109,2,0,0,0
628996899,Sports,Playstore,29,0,850,20239,3,0,0,0
628990355,Education,Playstore,76,0,NA,39707,4,0,0,0
628948931,Others,Playstore,45,0,0,41972,4,1,49181,0
628899203,Travel,Playstore,56,0,0,51122,2,0,0,0
628889635,Banking,Playstore,23,1,0,58801,4,1,92586,6604
628875971,Music,Playstore,78,1,0,15715,4,1,25471,8453
628874035,News,Playstore,27,0,0,70273,3,0,0,0
628867907,Communication,Playstore,48,1,0,63106,3,1,35095,8596
628859123,Games,Playstore,28,1,0,73040,2,1,74124,7174
628778387,Games,Playstore,27,1,0,63553,4,0,0,0
628762355,News,Playstore,32,0,0,67652,2,1,54120,0
628693507,e-Book,Playstore,64,0,9090.909091,60676,2,1,29836,5422
628639619,Games,Playstore,34,1,0,33548,4,1,84398,9741
628483187,Communication,Playstore,66,1,0,31047,2,1,59785,0
628475619,Education,Playstore,64,0,0,22679,3,0,0,0
628369843,e-Book,Playstore,26,1,0,65809,4,1,18889,0
628350227,Education,Playstore,37,0,0,62865,3,1,18574,3530
628343571,Travel,Playstore,15,1,33090.90909,37252,4,0,0,0
628284819,Education,Playstore,17,0,0,66683,4,0,0,0
628227539,Travel,Playstore,24,0,0,28378,2,1,80031,0
628214419,Lifestyle,Playstore,73,1,0,37457,4,0,0,0
628193379,Sports,Playstore,50,0,109090.9091,28207,3,0,0,0
628176355,Video,Playstore,19,1,13631.81818,95059,2,1,30752,7361
628160579,Travel,Playstore,32,1,218181.8182,44478,3,1,83225,0
628159587,Communication,Playstore,68,1,0,65441,3,1,22291,4072
628156467,Games,Playstore,41,1,0,60658,4,1,21009,3339
628151427,Communication,Playstore,21,1,0,86813,3,0,0,0
628129843,Communication,Playstore,49,1,0,50220,3,1,54125,8692
628109427,Travel,Playstore,24,0,0,12044,3,1,27109,1547
628102467,News,Playstore,35,0,8945.454545,33887,2,1,50646,0
628040387,Games,Playstore,19,0,4300,26939,3,1,62781,5623
628011059,Music,Playstore,68,1,885.4545455,55023,2,0,0,0
627995571,Games,Playstore,29,1,12727.27273,91185,2,0,0,0
627995427,e-Book,Playstore,69,0,0,12266,2,0,0,0
627969379,Communication,Playstore,78,0,0,10257,4,1,46737,0
627948339,Music,Playstore,70,1,0,61222,2,1,21235,2776
627846995,Sports,Playstore,80,1,0,19202,2,1,36822,0
627840595,Lifestyle,Playstore,37,1,0,22095,3,0,0,0
627838291,Games,Playstore,30,0,0,48082,4,1,58687,0
627780083,News,Playstore,72,1,0,66493,2,0,0,0
627743267,Communication,Playstore,40,0,0,18264,2,1,44170,5832
627735827,e-Book,Playstore,70,0,1814.545455,89663,2,0,0,0
627611715,Travel,Playstore,72,0,0,95005,4,1,85674,5100
627598995,News,Playstore,52,1,343454.5455,69551,4,0,0,0
627489843,Banking,Playstore,36,0,36363.63636,99923,2,1,54305,0
627454323,e-Book,Playstore,38,0,0,74096,4,1,39310,3280
627409475,Video,Playstore,47,0,0,39910,4,0,0,0
627360787,Banking,Playstore,74,1,0,63902,3,0,0,0
627326899,Travel,Playstore,58,1,21749.09091,91525,4,1,71508,9419
627321827,Communication,Playstore,35,0,0,51615,2,0,0,0
627213587,Others,Playstore,76,0,16170,14145,2,0,0,0
627188067,Communication,Playstore,24,0,90909.09091,72305,3,0,0,0
627138963,Sports,Playstore,23,1,0,95385,4,1,94353,5390
627077443,Video,Playstore,51,1,0,90930,4,0,0,0
626912243,ecommerce,Playstore,78,1,0,66593,3,0,0,0
626826803,Banking,Playstore,19,0,109090.9091,44499,4,1,55659,9139
626804979,ecommerce,Playstore,64,1,0,57763,4,1,28173,0
626735091,Lifestyle,Playstore,47,1,0,38034,3,1,89695,0
626724259,Others,Playstore,67,0,0,10858,4,0,0,0
626699459,Lifestyle,Playstore,65,1,789.0909091,18387,3,1,25681,0
626670323,Video,Playstore,74,0,0,66691,4,0,0,0
626601843,Education,Playstore,24,1,13636.36364,72257,3,1,67042,1638
626568723,Education,Playstore,17,0,0,12299,3,0,0,0
626510835,Others,Playstore,53,1,0,75465,4,0,0,0
626448867,Video,Playstore,30,0,0,20145,2,0,0,0
626403891,News,Playstore,58,0,0,45691,2,1,44870,0
626402579,Education,Playstore,33,0,4363.636364,27555,2,1,28088,2205
626380291,Banking,Playstore,73,1,4545.454545,82319,4,1,71203,0
626366659,e-Book,Playstore,40,1,336363.6364,26605,3,1,84101,7286
626361619,News,Playstore,21,0,0,53739,4,0,0,0
626326211,Video,Playstore,19,0,9840.909091,91305,4,0,0,0
626325715,Banking,Playstore,54,0,4190.909091,14677,3,1,69592,7940
626314435,Games,Playstore,68,1,0,84125,4,1,83355,6822
626187491,Lifestyle,Playstore,58,1,0,33176,3,0,0,0
626185203,Banking,Playstore,78,0,13636.36364,50996,4,1,60916,2953
626180627,Sports,Playstore,32,1,69620,40143,4,0,0,0
626142339,Travel,Playstore,60,0,0,10344,3,0,0,0
626123843,Travel,Playstore,54,1,0,76627,2,1,64591,0
626109171,News,Playstore,34,1,153932.7273,56356,3,0,0,0
626105923,News,Playstore,65,0,15447.27273,65079,3,1,86239,0
626090291,News,Playstore,31,1,0,97753,4,0,0,0
626084195,e-Book,Playstore,65,0,0,35533,3,0,0,0
626079363,ecommerce,Playstore,40,1,0,51672,4,0,0,0
626078499,Games,Playstore,21,1,244481.8182,74188,4,1,17170,1606
626062259,Banking,Playstore,20,1,0,55444,3,1,56060,0
626048387,Games,Playstore,24,1,0,16278,3,0,0,0
626048371,Sports,Playstore,21,1,0,63203,3,0,0,0
626025123,Video,Playstore,65,1,279845.4545,59222,2,0,0,0
626014067,Travel,Playstore,73,0,0,86019,4,1,80545,0
625945491,Lifestyle,Playstore,43,0,13636.36364,72917,2,1,14814,8893
625944611,Banking,Playstore,38,0,0,96130,4,1,50412,0
625938067,Education,Playstore,35,0,0,39107,2,0,0,0
625861027,Communication,Playstore,36,0,0,66901,4,0,0,0
625845811,Education,Playstore,28,0,0,66104,4,0,0,0
625793667,Travel,Playstore,51,0,456727.2727,63672,4,1,77572,7825
625767811,Lifestyle,Playstore,27,0,0,37523,2,1,48179,4856
625744899,Education,Playstore,73,0,0,19091,4,1,97668,0
625690563,Others,Playstore,56,0,0,29276,4,0,0,0
625681027,e-Book,Playstore,26,0,0,79618,4,0,0,0
625666195,Education,Playstore,19,0,367559.0909,72040,3,1,99445,0
625662643,e-Book,Playstore,41,0,67272.72727,56873,2,0,0,0
625624963,Communication,Playstore,41,1,0,29520,2,0,0,0
625612867,Lifestyle,Playstore,29,0,6359.090909,73365,3,1,11174,8167
625582819,Education,Playstore,29,1,54545.45455,62765,4,1,16823,0
625528851,Communication,Playstore,32,1,0,11007,4,0,0,0
625497667,Education,Playstore,33,0,0,41862,2,0,0,0
625455795,Music,Playstore,64,0,0,47542,2,0,0,0
625451187,e-Book,Playstore,51,1,NA,94219,2,1,68249,0
625449139,Lifestyle,Playstore,33,0,3522.727273,55663,2,0,0,0
625439571,Music,Playstore,68,0,NA,48638,4,0,0,0
625432611,Games,Playstore,71,0,0,39165,4,0,0,0
625425043,Education,Playstore,18,1,0,52612,2,1,40948,0
625423523,Communication,Playstore,47,1,4545.454545,11793,3,1,48105,0
625389939,Education,Playstore,64,0,0,86728,3,0,0,0
625367731,Banking,Playstore,46,1,381818.1818,98419,4,1,99130,4313
625345075,Lifestyle,Playstore,45,0,0,27150,2,1,15579,0
625282883,Music,Playstore,69,1,0,32641,2,0,0,0
625242355,Banking,Playstore,51,0,27272.72727,73218,2,0,0,0
625203267,Travel,Playstore,53,0,0,62800,4,0,0,0
625161731,Lifestyle,Playstore,23,0,164909.0909,56424,3,0,0,0
625092531,Education,Playstore,30,1,65309.09091,33352,4,1,95300,3299
625084067,Video,Playstore,69,1,0,72488,4,0,0,0
625072643,e-Book,Playstore,34,1,328745.4545,77555,4,0,0,0
625054419,Lifestyle,Playstore,58,1,468181.8182,46472,4,1,13876,7722
624972451,ecommerce,Playstore,74,0,0,77615,3,1,63567,0
624959011,e-Book,Playstore,78,0,0,84101,4,1,72327,0
624949699,Video,Playstore,75,0,0,68912,2,1,64952,7852
624947795,Music,Playstore,32,1,27272.72727,18702,3,0,0,0
624943283,News,Playstore,67,0,0,20485,3,1,76125,0
624914707,Sports,Playstore,74,1,4545.454545,63143,3,0,0,0
624910291,Video,Playstore,47,1,0,74500,2,1,46789,0
624619075,Sports,Playstore,71,0,0,63322,3,0,0,0
624607251,Education,Playstore,49,1,NA,56067,3,1,59545,2923
624597123,Travel,Playstore,78,1,0,75294,3,1,43492,0
624339507,Sports,Playstore,76,1,0,51593,2,1,36611,2683
624286899,e-Book,Playstore,79,1,0,11802,2,0,0,0
624280419,Games,Playstore,64,0,69954.54545,21299,4,1,17824,0
624208275,Communication,Playstore,23,1,0,24309,3,0,0,0
624168643,Lifestyle,Playstore,77,1,0,52011,4,1,66480,3923
624143667,Sports,Playstore,44,1,24242.72727,12273,2,1,93086,0
624095827,e-Book,Playstore,39,0,0,43121,2,0,0,0
624095171,Banking,Playstore,74,1,0,52731,2,0,0,0
624091523,Communication,Playstore,55,0,0,71855,2,1,41739,0
624043987,e-Book,Playstore,15,1,0,66151,3,1,38274,9057
624027827,Communication,Playstore,80,1,0,19196,4,0,0,0
623944147,Games,Playstore,18,1,0,20674,4,1,69585,4406
623943075,Video,Playstore,26,0,24518.18182,73776,3,1,92869,0
623926275,Sports,Playstore,15,0,9090.909091,33048,4,1,40574,0
623920531,News,Playstore,76,1,0,65598,2,0,0,0
623914259,News,Playstore,65,1,5445.454545,67231,2,1,82668,4343
623905603,Banking,Playstore,66,0,272727.2727,67927,2,0,0,0
623894163,Education,Playstore,29,0,0,53522,4,0,0,0
623887795,Sports,Playstore,60,0,0,33412,3,0,0,0
623858531,Communication,Playstore,57,1,279090.9091,32380,3,0,0,0
623848339,e-Book,Playstore,43,1,0,20883,3,0,0,0
623808579,ecommerce,Playstore,37,1,454545.4545,64145,2,1,10905,0
623730787,Education,Playstore,63,0,90909.09091,73854,4,0,0,0
623725395,ecommerce,Playstore,18,1,0,54393,3,1,78529,4023
623707587,e-Book,Playstore,30,0,0,82773,4,1,99277,0
623679411,Music,Playstore,65,1,0,96850,4,0,0,0
623656195,e-Book,Playstore,34,0,0,28815,4,1,80992,1976
623654467,Banking,Playstore,74,0,0,42660,3,0,0,0
623479475,Others,Playstore,29,1,0,95036,4,0,0,0
623456339,Lifestyle,Playstore,26,0,254545.4545,80786,2,0,0,0
614541267,News,Playstore,30,0,0,73946,2,1,12336,2716
614538499,News,Playstore,48,1,0,58817,2,1,63775,1303
614525459,Others,Playstore,40,0,0,64962,3,0,0,0
614498483,News,Playstore,53,1,10909.09091,81800,2,0,0,0
614486355,Lifestyle,Playstore,60,1,0,61443,3,0,0,0
614462499,Sports,Playstore,22,0,0,10778,4,1,26115,0
614460515,Sports,Playstore,17,0,NA,89105,4,1,91004,0
614451251,Music,Playstore,46,0,0,85277,3,0,0,0
614426515,Video,Playstore,43,1,0,67699,4,1,78895,0
614406531,Others,Playstore,68,1,0,31011,2,0,0,0
614378387,Travel,Playstore,33,1,347950,84939,4,0,0,0
614363059,Communication,Playstore,43,1,0,45838,3,0,0,0
614321747,ecommerce,Playstore,80,1,0,65219,4,0,0,0
614301459,Education,Playstore,47,0,0,36285,3,0,0,0
614247171,Sports,Playstore,23,1,0,83173,2,1,67713,0
614224675,Others,Playstore,19,1,0,72311,2,0,0,0
614191587,e-Book,Playstore,80,1,0,15510,3,1,61777,9208
614022723,Education,Playstore,37,1,0,89736,3,1,71424,0
613946899,Video,Playstore,67,1,0,24809,3,0,0,0
613929715,Sports,Playstore,30,0,0,43501,3,0,0,0
613900979,ecommerce,Playstore,56,0,618181.8182,58196,3,1,11123,0
613838643,Music,Playstore,30,0,0,98210,2,1,18217,8963
613832339,Games,Playstore,32,0,0,29440,2,0,0,0
613787667,Lifestyle,Playstore,46,0,0,90847,3,1,65557,0
613762435,ecommerce,Playstore,35,1,0,48320,2,1,48325,6029
613741027,Banking,Playstore,44,1,0,46317,2,0,0,0
613678291,Banking,Playstore,61,1,0,79565,2,1,64021,4855
613649459,Lifestyle,Playstore,32,1,0,49644,4,0,0,0
613611747,Lifestyle,Playstore,30,0,0,81295,4,1,40326,6554
613487891,Sports,Playstore,50,1,0,78888,2,1,49193,0
613469603,e-Book,Playstore,29,1,0,11683,2,0,0,0
613469507,Communication,Playstore,35,1,1545.454545,97438,2,0,0,0
613468131,Others,Playstore,15,1,0,39809,3,1,46149,4503
613375907,Travel,Playstore,27,0,18290.90909,35586,3,1,77459,7152
613162883,Music,Playstore,39,1,0,74443,2,0,0,0
613117107,Video,Playstore,33,0,0,80249,2,1,50411,0
613071539,e-Book,Playstore,54,1,0,40821,2,0,0,0
613025091,ecommerce,Playstore,71,1,0,32695,3,1,96620,6089
613024227,Video,Playstore,76,0,0,77181,3,0,0,0
612995107,Travel,Playstore,50,0,0,10221,3,0,0,0
612989987,Sports,Playstore,80,0,0,58846,3,1,31621,9119
612987571,Video,Playstore,61,0,0,47359,2,0,0,0
612987443,e-Book,Playstore,23,1,0,17394,4,0,0,0
612984403,Travel,Playstore,34,0,0,37421,3,0,0,0
612984323,ecommerce,Playstore,35,1,0,89493,2,0,0,0
612976947,Others,Playstore,19,1,0,61617,2,1,70979,3138
612975331,Video,Playstore,32,1,0,30079,4,1,41416,3321
612958339,Music,Playstore,79,0,0,31215,4,0,0,0
612951219,Sports,Playstore,46,1,0,17606,2,1,29693,0
612949907,Games,Playstore,23,0,0,77530,3,0,0,0
612944035,Travel,Playstore,53,1,0,14724,4,1,53576,0
612940195,Travel,Playstore,60,0,0,66485,4,1,14040,0
612932451,Others,Playstore,49,1,0,11578,4,0,0,0
612931283,Lifestyle,Playstore,25,0,0,45698,4,0,0,0
612925683,Banking,Playstore,70,1,0,30177,4,0,0,0
612925123,Lifestyle,Playstore,55,1,0,87465,4,1,51792,0
612924899,ecommerce,Playstore,36,1,0,91682,3,1,87092,0
612916595,Games,Playstore,41,1,0,16510,4,1,24179,0
612900563,Games,Playstore,40,1,0,43273,2,1,91358,0
612856675,Travel,Playstore,44,0,12000,90097,2,0,0,0
612807203,Communication,Playstore,61,0,0,38370,4,1,20966,1696
612793011,Communication,Playstore,26,0,0,85390,2,1,45996,5940
612788947,ecommerce,Playstore,25,0,240831.8182,30720,4,0,0,0
612755779,ecommerce,Playstore,46,0,0,62890,3,1,57373,7928
612619555,Banking,Playstore,72,1,0,87672,3,1,71752,8236
612542723,Banking,Playstore,68,0,0,28520,2,1,47105,0
612491123,e-Book,Playstore,57,0,181.8181818,26501,4,1,33923,8907
612432083,Video,Playstore,41,0,NA,31878,3,0,0,0
612385699,Lifestyle,Playstore,62,1,NA,79209,2,1,18505,3562
612375491,Banking,Playstore,31,0,0,28512,4,1,48144,1532
612347795,Games,Playstore,22,1,9000,36945,3,0,0,0
612312563,Games,Playstore,69,1,0,29291,2,1,78777,0
612309443,Communication,Playstore,46,0,22727.27273,86381,3,0,0,0
612254259,Lifestyle,Playstore,76,1,2863.636364,37713,3,0,0,0
612239379,Games,Playstore,18,1,0,45250,3,0,0,0
612239011,Travel,Playstore,75,0,0,82873,3,0,0,0
612231715,Communication,Playstore,77,1,0,82096,4,0,0,0
612221651,News,Playstore,54,1,0,66550,4,0,0,0
612190691,Banking,Playstore,66,0,90909.09091,90391,4,1,61136,2944
612169971,Lifestyle,Playstore,65,0,0,78245,3,1,35052,2564
612162915,News,Playstore,43,1,0,12322,3,1,85737,0
612151043,Others,Playstore,33,1,9090.909091,20803,2,0,0,0
612102563,ecommerce,Playstore,75,0,0,54913,4,1,10674,4135
612097331,Sports,Playstore,62,1,13431.81818,41050,3,0,0,0
612013843,Video,Playstore,44,1,0,23221,3,1,92403,3929
611999987,Music,Playstore,71,1,0,84586,4,0,0,0
611806451,Others,Playstore,63,0,0,52926,4,1,22078,0
611787011,Video,Playstore,42,1,0,51312,4,0,0,0
611716051,Others,Playstore,64,1,0,55288,4,0,0,0
611709203,Video,Playstore,47,0,0,13868,3,1,25237,0
611694067,ecommerce,Playstore,17,1,218181.8182,16297,2,0,0,0
611670963,Sports,Playstore,74,1,245340.9091,34442,3,1,35016,9025
611660019,Education,Playstore,71,1,0,49150,3,0,0,0
611650275,Music,Playstore,57,0,51545.45455,49382,2,1,90595,0
611640211,e-Book,Playstore,64,0,0,87032,4,0,0,0
611629331,Education,Playstore,21,0,145454.5455,22654,3,1,97708,0
611624739,Music,Playstore,54,1,0,23796,3,1,58053,0
611616883,Travel,Playstore,34,1,0,16097,4,0,0,0
611601859,Banking,Playstore,78,1,0,12739,2,0,0,0
611581907,Sports,Playstore,71,1,0,24018,2,1,74444,3918
611550211,Education,Playstore,51,1,0,12865,3,0,0,0
611510643,News,Playstore,57,0,NA,22257,3,0,0,0
611491347,Banking,Playstore,44,1,117659.0909,23473,2,1,73580,4219
611464739,Video,Playstore,26,0,0,92180,4,1,73183,0
611428499,Games,Playstore,21,0,0,44056,4,0,0,0
611356163,Video,Playstore,73,1,0,66581,2,1,60770,0
611349107,Video,Playstore,35,1,0,21912,4,1,59283,8165
611168867,Communication,Playstore,76,0,25863.63636,51082,4,0,0,0
611037523,Banking,Playstore,31,1,0,95367,2,0,0,0
611009619,Video,Playstore,30,0,189952.7273,12067,4,1,50183,0
610955443,Travel,Playstore,80,1,0,14102,4,1,29373,3020
610955427,Others,Playstore,39,1,0,39274,4,0,0,0
610946035,ecommerce,Playstore,28,1,0,68259,2,0,0,0
610932339,Communication,Playstore,79,1,0,71203,2,1,46981,6353
610901987,Travel,Playstore,67,1,0,51948,4,1,81901,9446
610894947,Communication,Playstore,55,0,0,73050,3,1,90605,0
610848563,Others,Playstore,38,0,0,36129,3,1,36530,6231
610775283,Banking,Playstore,36,0,0,24013,3,1,75520,0
610675763,Others,Playstore,36,0,59040.90909,18036,4,0,0,0
610649875,Education,Playstore,62,0,0,65445,3,1,63538,0
610648979,Education,Playstore,51,0,0,22825,4,1,31622,0
610643171,ecommerce,Playstore,45,0,207324.5455,21688,3,1,96966,0
610642499,Lifestyle,Playstore,59,1,0,80363,2,0,0,0
610627827,Education,Playstore,59,0,0,83513,4,1,35494,7390
610624579,Others,Playstore,69,0,0,82172,3,1,74485,3496
610577491,e-Book,Playstore,16,0,0,96708,2,1,17138,0
610544083,Video,Playstore,37,0,145454.5455,99925,2,0,0,0
610471603,Education,Playstore,77,0,0,33274,2,1,50909,0
610381075,Games,Playstore,70,1,0,45285,4,1,80209,5176
610380563,Others,Playstore,58,1,0,61595,3,1,86762,0
610352835,ecommerce,Playstore,63,0,0,81257,3,1,30203,6477
610340851,Sports,Playstore,67,0,0,16854,2,1,54314,0
610312803,Games,Playstore,38,0,0,68687,3,1,23949,6033
610261843,Video,Playstore,45,0,0,33757,2,0,0,0
610257619,Music,Playstore,21,0,0,44397,4,1,79569,5882
610133107,Travel,Playstore,77,1,0,22370,3,0,0,0
610120883,Games,Playstore,47,1,0,63632,4,1,33501,0
610071475,Music,Playstore,66,1,NA,72614,3,0,0,0
